20.414867401123047,8
12.322304725646973,4
8.373204231262207,6
11.777166366577148,4
11.255434036254883,2
77.56060791015625,3
11.357419967651367,11
57.67229461669922,1
53.03634262084961,7
9.10930061340332,4
15.100730895996094,7
16.59583854675293,10
43.92774963378906,3
29.236225128173828,3
64.45967864990234,3
153.73834228515625,1
148.0471649169922,2
11.396637916564941,7
12.120479583740234,1
14.253046035766602,6
8.077061653137207,6
64.67528533935547,1
76.16844177246094,3
163.0413360595703,3
11.492072105407715,3
18.69558334350586,3
10.173613548278809,8
63.65061950683594,3
104.04768371582031,1
71.50007629394531,4
11.043618202209473,7
17.205556869506836,10
13.023204803466797,9
14.714489936828613,9
9.760978698730469,7
11.241905212402344,8
53.04450988769531,2
30.925580978393555,3
14.47171688079834,9
11.360158920288086,9
11.145800590515137,3
16.16493797302246,5
16.27794075012207,12
14.731979370117188,7
41.107486724853516,3
78.64922332763672,2
17.427330017089844,10
20.91497039794922,9
28.134750366210938,4
9.653700828552246,7
21.641010284423828,6
13.669402122497559,9
17.799116134643555,3
26.900146484375,5
19.93408966064453,8
21.18362045288086,5
14.601649284362793,9
19.23371124267578,5
14.833013534545898,5
12.936800956726074,8
6.72127103805542,4
14.840399742126465,11
35.639007568359375,9
24.071407318115234,9
10.882411003112793,11
12.379427909851074,12
11.221384048461914,9
16.17681121826172,16
18.03399085998535,8
23.30607795715332,8
28.793697357177734,12
15.81766128540039,5
76.07294464111328,6
86.41523742675781,7
92.77883911132812,7
163.47900390625,6
75.22188568115234,3
13.685358047485352,12
12.068646430969238,8
19.32514190673828,9
61.67863082885742,3
194.5977020263672,2
268.523681640625,2
38.00131607055664,7
9.474474906921387,6
8.079353332519531,9
42.30723190307617,6
140.52752685546875,1
306.785888671875,3
296.86981201171875,1
291.03240966796875,2
306.5138854980469,2
109.31103515625,2
10.675576210021973,7
75.62493896484375,3
248.58665466308594,4
293.3099060058594,1
242.504150390625,1
315.89971923828125,2
282.62371826171875,1
178.7081756591797,1
14.112500190734863,10
13.809344291687012,8
8.757003784179688,7
35.47067642211914,5
165.65518188476562,6
301.76153564453125,1
260.84747314453125,2
263.36456298828125,1
318.8389587402344,1
227.84707641601562,1
83.35501098632812,1
32.22460174560547,5
112.86158752441406,5
149.10589599609375,4
65.33264923095703,1
314.8959045410156,2
326.4479675292969,1
77.03302001953125,6
15.346421241760254,10
21.788230895996094,9
21.814165115356445,4
19.46092987060547,12
10.135854721069336,10
15.925006866455078,6
143.8721466064453,3
263.81829833984375,1
225.68186950683594,1
314.5423583984375,2
278.8468322753906,4
31.2724552154541,8
20.292720794677734,11
8.768634796142578,5
13.71335220336914,8
81.46723175048828,5
11.221141815185547,8
11.428086280822754,6
97.4604721069336,1
83.99586486816406,2
324.73553466796875,3
28.46469497680664,5
23.994741439819336,11
14.518476486206055,5
10.540569305419922,6
9.394587516784668,2
204.73355102539062,5
16.35131072998047,4
44.723636627197266,16
76.28767395019531,4
25.728849411010742,2
12.796847343444824,5
15.054369926452637,9
11.647720336914062,8
9.608412742614746,8
220.84153747558594,4
21.97173500061035,5
36.582637786865234,1
114.98724365234375,5
155.38851928710938,6
19.127676010131836,9
22.398727416992188,12
11.684523582458496,5
11.421380996704102,8
10.402960777282715,7
356.2981872558594,2
43.5152587890625,12
20.010313034057617,6
19.672082901000977,6
56.01385498046875,2
33.71750259399414,8
16.45384979248047,10
15.306861877441406,2
20.13747787475586,9
14.63818359375,9
60.10136413574219,5
14.162226676940918,5
10.15884780883789,5
142.38377380371094,2
161.6116943359375,2
16.45992088317871,7
108.2296371459961,1
25.339754104614258,6
60.86751937866211,5
123.24595642089844,6
15.721673011779785,7
13.6068115234375,7
13.304012298583984,7
19.843690872192383,7
10.591644287109375,5
17.009855270385742,9
